r,N,phi_emp,weighted_CE,weighted_err,reference_count,mean_ess_frac,q05_ess_frac,max_split_logZ_per_N_diff,fallback_unit_count,fallback_unit_fraction,min_smc_cess_fraction,max_smc_step_count
1.55,40,1.7777210033330577,2.5485805298193367,0.3614530736980205,100,0.9804942056779673,0.9371384246225337,0.0039824475840239,0,0.0,0.8500000000000096,3.0
1.6,40,1.764081579127631,2.5891037548437272,0.3701286807969461,100,0.9742720666303296,0.9200818485462726,0.0024782655547887,0,0.0,0.8500000000000051,3.0
1.65,40,1.747311342946136,2.6295270273601408,0.37909431723644454,100,0.9666179025359705,0.9099331596373462,0.0034998139455789,0,0.0,0.8500000000000065,4.0
1.7,40,1.7275811153213647,2.663997151919377,0.3850545634421214,100,0.9590948109617463,0.8968390962546734,0.00360084344416,0,0.0,0.850000000000027,4.0
1.75,40,1.704796574222791,2.702281574093557,0.39166925976067674,100,0.9508771404047581,0.8923076520886555,0.0040406989844838,0,0.0,0.8500000000000609,4.0
1.8,40,1.6788128149618218,2.7420058234308096,0.3988655186454405,100,0.9430918206390233,0.8702253264050266,0.0028657984541313,0,0.0,0.850000000000021,4.0
1.85,40,1.649976273807151,2.778701322571328,0.4050119403680692,100,0.9401987179926594,0.8730315820450137,0.0044638925745248,0,0.0,0.8500000000000119,4.0
1.9,40,1.6180446676988662,2.82315206725347,0.41282397400929616,100,0.9428876559075866,0.8796959887993671,0.0042562995597238,0,0.0,0.8500000000000051,4.0
1.95,40,1.5834147318208918,2.856585246772074,0.41768299461618014,100,0.9479695513474639,0.8787529757304992,0.0044853707031444,0,0.0,0.8500000000000353,4.0
2.0,40,1.545538350799525,2.901154798271188,0.42412954370634365,100,0.9433875239704821,0.8668081486050515,0.0011926409071158,0,0.0,0.8500000000000103,4.0
2.05,40,1.5049267445296415,2.943733196802177,0.4301169078502765,100,0.9478125398314069,0.8734543700237843,0.0059277203723576,0,0.0,0.8500000000000141,4.0
2.1,40,1.4615135399219252,2.9802207245539707,0.4348474201492307,100,0.9513687547945948,0.860349595143694,0.0012023045911648,0,0.0,0.8500000000000149,4.0
2.15,40,1.4151812603607559,3.019811253028319,0.43973755554545024,100,0.9587993021414826,0.8656494956999841,0.0012590695472528,0,0.0,0.8500000000000194,5.0
2.2,40,1.3660442094687042,3.059235482990382,0.4446705473495406,100,0.9686289666892165,0.8717515463046729,0.0010579008848527,0,0.0,0.8500000000000028,5.0
