cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p06_p_0p00,beta,2,202234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_002_seed_202234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_002_seed_202234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,3,302234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_003_seed_302234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_003_seed_302234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,4,402234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_004_seed_402234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_004_seed_402234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,5,502234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_005_seed_502234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_005_seed_502234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,6,602234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_006_seed_602234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_006_seed_602234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,7,702234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_007_seed_702234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_007_seed_702234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,8,802234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_008_seed_802234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_008_seed_802234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,9,902234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_009_seed_902234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_009_seed_902234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,10,1002234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_010_seed_1002234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_010_seed_1002234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,11,1102234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_011_seed_1102234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_011_seed_1102234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,12,1202234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_012_seed_1202234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_012_seed_1202234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,13,1302234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_013_seed_1302234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_013_seed_1302234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,14,1402234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_014_seed_1402234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_014_seed_1402234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,15,1502234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_015_seed_1502234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_015_seed_1502234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,16,1602234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_016_seed_1602234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_016_seed_1602234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,17,1702234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_017_seed_1702234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_017_seed_1702234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,18,1802234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_018_seed_1802234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_018_seed_1802234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,19,1902234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_019_seed_1902234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_019_seed_1902234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,20,2002234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_020_seed_2002234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_020_seed_2002234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,21,2102234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_021_seed_2102234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_021_seed_2102234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,22,2202234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_022_seed_2202234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_022_seed_2202234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,23,2302234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_023_seed_2302234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_023_seed_2302234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,24,2402234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_024_seed_2402234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_024_seed_2402234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,25,2502234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_025_seed_2502234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_025_seed_2502234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,26,2602234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_026_seed_2602234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_026_seed_2602234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,27,2702234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_027_seed_2702234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_027_seed_2702234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,28,2802234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_028_seed_2802234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_028_seed_2802234/dataset_meta.json
cell_beta_0p06_p_0p00,beta,29,2902234,0.06,0.0,raw_datasets/cell_beta_0p06_p_0p00/dataset_029_seed_2902234/dataset.npz,raw_datasets/cell_beta_0p06_p_0p00/dataset_029_seed_2902234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,0,3234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_000_seed_003234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_000_seed_003234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,1,103234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_001_seed_103234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_001_seed_103234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,2,203234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_002_seed_203234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_002_seed_203234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,3,303234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_003_seed_303234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_003_seed_303234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,4,403234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_004_seed_403234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_004_seed_403234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,5,503234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_005_seed_503234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_005_seed_503234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,6,603234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_006_seed_603234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_006_seed_603234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,7,703234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_007_seed_703234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_007_seed_703234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,8,803234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_008_seed_803234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_008_seed_803234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,9,903234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_009_seed_903234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_009_seed_903234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,10,1003234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_010_seed_1003234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_010_seed_1003234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,11,1103234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_011_seed_1103234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_011_seed_1103234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,12,1203234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_012_seed_1203234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_012_seed_1203234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,13,1303234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_013_seed_1303234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_013_seed_1303234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,14,1403234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_014_seed_1403234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_014_seed_1403234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,15,1503234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_015_seed_1503234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_015_seed_1503234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,16,1603234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_016_seed_1603234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_016_seed_1603234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,17,1703234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_017_seed_1703234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_017_seed_1703234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,18,1803234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_018_seed_1803234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_018_seed_1803234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,19,1903234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_019_seed_1903234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_019_seed_1903234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,20,2003234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_020_seed_2003234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_020_seed_2003234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,21,2103234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_021_seed_2103234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_021_seed_2103234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,22,2203234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_022_seed_2203234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_022_seed_2203234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,23,2303234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_023_seed_2303234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_023_seed_2303234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,24,2403234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_024_seed_2403234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_024_seed_2403234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,25,2503234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_025_seed_2503234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_025_seed_2503234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,26,2603234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_026_seed_2603234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_026_seed_2603234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,27,2703234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_027_seed_2703234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_027_seed_2703234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,28,2803234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_028_seed_2803234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_028_seed_2803234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,29,2903234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_029_seed_2903234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_029_seed_2903234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,0,4234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_000_seed_004234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_000_seed_004234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,1,104234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_001_seed_104234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_001_seed_104234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,2,204234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_002_seed_204234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_002_seed_204234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,3,304234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_003_seed_304234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_003_seed_304234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,4,404234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_004_seed_404234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_004_seed_404234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,5,504234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_005_seed_504234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_005_seed_504234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,6,604234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_006_seed_604234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_006_seed_604234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,7,704234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_007_seed_704234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_007_seed_704234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,8,804234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_008_seed_804234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_008_seed_804234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,9,904234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_009_seed_904234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_009_seed_904234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,10,1004234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_010_seed_1004234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_010_seed_1004234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,11,1104234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_011_seed_1104234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_011_seed_1104234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,12,1204234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_012_seed_1204234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_012_seed_1204234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,13,1304234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_013_seed_1304234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_013_seed_1304234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,14,1404234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_014_seed_1404234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_014_seed_1404234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,15,1504234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_015_seed_1504234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_015_seed_1504234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,16,1604234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_016_seed_1604234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_016_seed_1604234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,17,1704234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_017_seed_1704234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_017_seed_1704234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,18,1804234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_018_seed_1804234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_018_seed_1804234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,19,1904234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_019_seed_1904234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_019_seed_1904234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,20,2004234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_020_seed_2004234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_020_seed_2004234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,21,2104234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_021_seed_2104234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_021_seed_2104234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,22,2204234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_022_seed_2204234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_022_seed_2204234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,23,2304234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_023_seed_2304234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_023_seed_2304234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,24,2404234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_024_seed_2404234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_024_seed_2404234/dataset_meta.json
